wind_code,name,family,category,is_active,priority,is_concept,view_key,view_label,notes
8841875.WI,军工信息化指数,wind_concept,Wind热门概念指数,true,39753,true,wind_hot_concept,Wind热门概念,
8841876.WI,设备更新指数,wind_concept,Wind热门概念指数,true,39752,true,wind_hot_concept,Wind热门概念,
8841877.WI,商业航天指数,wind_concept,Wind热门概念指数,true,39751,true,wind_hot_concept,Wind热门概念,
8841878.WI,首创证券金股指数,wind_concept,Wind热门概念指数,false,29141,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841879.WI,中邮证券金股指数,wind_concept,Wind热门概念指数,false,29140,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841880.WI,国海证券金股指数,wind_concept,Wind热门概念指数,false,29139,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841881.WI,车路云指数,wind_concept,Wind热门概念指数,true,39749,true,wind_hot_concept,Wind热门概念,
8841882.WI,财税数字化指数,wind_concept,Wind热门概念指数,true,39748,true,wind_hot_concept,Wind热门概念,
8841883.WI,智能控制器指数,wind_concept,Wind热门概念指数,false,29136,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841884.WI,华为合作半导体企业指数,wind_concept,Wind热门概念指数,false,29135,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841885.WI,智慧消防指数,wind_concept,Wind热门概念指数,false,29134,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841886.WI,汽车拆解指数,wind_concept,Wind热门概念指数,false,29133,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841887.WI,医药集采指数,wind_concept,Wind热门概念指数,false,29132,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841888.WI,瞪羚企业指数,wind_concept,Wind热门概念指数,false,29131,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841889.WI,数据中心互联指数,wind_concept,Wind热门概念指数,false,29130,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841890.WI,数据资源指数,wind_concept,Wind热门概念指数,false,29129,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841891.WI,贷款回购指数,wind_concept,Wind热门概念指数,false,29128,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841892.WI,光芯片指数,wind_concept,Wind热门概念指数,true,39746,true,wind_hot_concept,Wind热门概念,
8841893.WI,西部大开发指数,wind_concept,Wind热门概念指数,false,29126,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841894.WI,城投概念股指数,wind_concept,Wind热门概念指数,true,39745,true,wind_hot_concept,Wind热门概念,
8841895.WI,农业产业指数,wind_concept,Wind热门概念指数,false,29124,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841896.WI,智谱AI指数,wind_concept,Wind热门概念指数,false,29123,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841897.WI,新质生产力综合指数,wind_concept,Wind热门概念指数,false,29122,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841898.WI,全部A股指数,wind_concept,Wind热门概念指数,false,29121,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841899.WI,高应收账款指数,wind_concept,Wind热门概念指数,false,29120,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841900.WI,首发经济指数,wind_concept,Wind热门概念指数,true,39743,true,wind_hot_concept,Wind热门概念,
8841901.WI,ASIC芯片指数,wind_concept,Wind热门概念指数,true,39742,true,wind_hot_concept,Wind热门概念,
8841902.WI,宇树机器人指数,wind_concept,Wind热门概念指数,true,39741,true,wind_hot_concept,Wind热门概念,
8841903.WI,小红书平台指数,wind_concept,Wind热门概念指数,true,39740,true,wind_hot_concept,Wind热门概念,
8841904.WI,智能体指数,wind_concept,Wind热门概念指数,true,39739,true,wind_hot_concept,Wind热门概念,
8841905.WI,DeepSeek指数,wind_concept,Wind热门概念指数,true,39738,true,wind_hot_concept,Wind热门概念,
8841906.WI,具身智能指数,wind_concept,Wind热门概念指数,true,39737,true,wind_hot_concept,Wind热门概念,
8841907.WI,量子材料指数,wind_concept,Wind热门概念指数,false,29112,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841908.WI,氨基酸指数,wind_concept,Wind热门概念指数,false,29111,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841909.WI,离境退税指数,wind_concept,Wind热门概念指数,true,39736,true,wind_hot_concept,Wind热门概念,
8841910.WI,可能被实施风险警示指数,wind_concept,Wind热门概念指数,false,29109,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841911.WI,供应链服务指数,wind_concept,Wind热门概念指数,true,39734,true,wind_hot_concept,Wind热门概念,
8841912.WI,稳定币指数,wind_concept,Wind热门概念指数,true,39733,true,wind_hot_concept,Wind热门概念,
8841913.WI,添加剂指数,wind_concept,Wind热门概念指数,false,29106,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841914.WI,AI陪伴指数,wind_concept,Wind热门概念指数,false,29105,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841915.WI,雅江水电站指数,wind_concept,Wind热门概念指数,true,39732,true,wind_hot_concept,Wind热门概念,
8841916.WI,反内卷指数,wind_concept,Wind热门概念指数,true,39731,true,wind_hot_concept,Wind热门概念,
8841917.WI,核聚变指数,wind_concept,Wind热门概念指数,true,39730,true,wind_hot_concept,Wind热门概念,
8841918.WI,人工智能+指数,wind_concept,Wind热门概念指数,true,39729,true,wind_hot_concept,Wind热门概念,
8841919.WI,摩尔线程指数,wind_concept,Wind热门概念指数,true,39728,true,wind_hot_concept,Wind热门概念,
8841920.WI,模拟芯片指数,wind_concept,Wind热门概念指数,true,39727,true,wind_hot_concept,Wind热门概念,
8841921.WI,成交额TOP10指数,wind_concept,Wind热门概念指数,false,29098,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841922.WI,深地经济指数,wind_concept,Wind热门概念指数,true,39726,true,wind_hot_concept,Wind热门概念,
8841923.WI,深圳国资改革指数,wind_concept,Wind热门概念指数,true,39725,true,wind_hot_concept,Wind热门概念,
8841924.WI,光电路交换机(OCS)指数,wind_concept,Wind热门概念指数,true,39724,true,wind_hot_concept,Wind热门概念,
8841927.WI,犒赏经济指数,wind_concept,Wind热门概念指数,false,29094,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841928.WI,GEO指数,wind_concept,Wind热门概念指数,false,29093,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841929.WI,太空光伏指数,wind_concept,Wind热门概念指数,true,39723,true,wind_hot_concept,Wind热门概念,
8841930.WI,seedance视频大模型指数,wind_concept,Wind热门概念指数,true,39722,true,wind_hot_concept,Wind热门概念,
8841931.WI,基础大模型指数,wind_concept,Wind热门概念指数,false,29090,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841932.WI,HALO指数,wind_concept,Wind热门概念指数,true,39721,true,wind_hot_concept,Wind热门概念,
8841933.WI,AI AGENT(小龙虾）指数,wind_concept,Wind热门概念指数,true,39720,true,wind_hot_concept,Wind热门概念,
8841934.WI,磷化铟指数,wind_concept,Wind热门概念指数,true,39719,true,wind_hot_concept,Wind热门概念,
8841935.WI,长鑫存储指数,wind_concept,Wind热门概念指数,true,39718,true,wind_hot_concept,Wind热门概念,
8841936.WI,玻璃基板指数,wind_concept,Wind热门概念指数,true,39717,true,wind_hot_concept,Wind热门概念,
8841258.WI,光模块(CPO)指数,wind_concept,Wind热门概念指数,true,39913,true,wind_hot_concept,Wind热门概念,
8841243.WI,超硬材料指数,wind_concept,Wind热门概念指数,true,39919,true,wind_hot_concept,Wind热门概念,
8841321.WI,半导体设备指数,wind_concept,Wind热门概念指数,true,39887,true,wind_hot_concept,Wind热门概念,
8841557.WI,培育钻石指数,wind_concept,Wind热门概念指数,true,39835,true,wind_hot_concept,Wind热门概念,
8841164.WI,电路板指数,wind_concept,Wind热门概念指数,true,39928,true,wind_hot_concept,Wind热门概念,
8841241.WI,存储器指数,wind_concept,Wind热门概念指数,true,39921,true,wind_hot_concept,Wind热门概念,
8841365.WI,医疗服务精选指数,wind_concept,Wind热门概念指数,true,39868,true,wind_hot_concept,Wind热门概念,
8841297.WI,先进封装指数,wind_concept,Wind热门概念指数,true,39896,true,wind_hot_concept,Wind热门概念,
882011.WI,房地产,wind_l1,Wind一级行业指数,true,9981,false,wind_l1,Wind一级,
882008.WI,信息技术,wind_l1,Wind一级行业指数,true,9980,false,wind_l1,Wind一级,
882010.WI,公用事业,wind_l1,Wind一级行业指数,true,9979,false,wind_l1,Wind一级,
882001.WI,能源,wind_l1,Wind一级行业指数,true,9978,false,wind_l1,Wind一级,
882007.WI,金融,wind_l1,Wind一级行业指数,true,9977,false,wind_l1,Wind一级,
882002.WI,材料,wind_l1,Wind一级行业指数,true,9976,false,wind_l1,Wind一级,
882006.WI,医疗保健,wind_l1,Wind一级行业指数,true,9975,false,wind_l1,Wind一级,
882009.WI,通讯服务,wind_l1,Wind一级行业指数,true,9974,false,wind_l1,Wind一级,
882003.WI,工业,wind_l1,Wind一级行业指数,true,9973,false,wind_l1,Wind一级,
882004.WI,可选消费,wind_l1,Wind一级行业指数,true,9972,false,wind_l1,Wind一级,
882005.WI,日常消费,wind_l1,Wind一级行业指数,true,9971,false,wind_l1,Wind一级,
882121.WI,半导体,wind_l2,Wind二级行业指数,true,9970,false,wind_l2,Wind二级,
882115.WI,银行,wind_l2,Wind二级行业指数,true,9969,false,wind_l2,Wind二级,
882105.WI,汽车与零配件,wind_l2,Wind二级行业指数,true,9968,false,wind_l2,Wind二级,
882101.WI,化工,wind_l2,Wind二级行业指数,true,9967,false,wind_l2,Wind二级,
882116.WI,非银金融,wind_l2,Wind二级行业指数,true,9966,false,wind_l2,Wind二级,
882127.WI,有色金属,wind_l2,Wind二级行业指数,true,9965,false,wind_l2,Wind二级,
882124.WI,煤炭Ⅱ,wind_l2,Wind二级行业指数,true,9964,false,wind_l2,Wind二级,
882120.WI,硬件设备,wind_l2,Wind二级行业指数,true,9963,false,wind_l2,Wind二级,
882102.WI,国防军工,wind_l2,Wind二级行业指数,true,9962,false,wind_l2,Wind二级,
882114.WI,医药生物,wind_l2,Wind二级行业指数,true,9961,false,wind_l2,Wind二级,
882119.WI,软件服务,wind_l2,Wind二级行业指数,true,9960,false,wind_l2,Wind二级,
882111.WI,食品饮料,wind_l2,Wind二级行业指数,true,9959,false,wind_l2,Wind二级,
882108.WI,传媒,wind_l2,Wind二级行业指数,true,9958,false,wind_l2,Wind二级,
882100.WI,石油石化,wind_l2,Wind二级行业指数,true,9957,false,wind_l2,Wind二级,
882104.WI,交通运输,wind_l2,Wind二级行业指数,true,9956,false,wind_l2,Wind二级,
882123.WI,公用事业Ⅱ,wind_l2,Wind二级行业指数,true,9955,false,wind_l2,Wind二级,
882131.WI,机械,wind_l2,Wind二级行业指数,true,9954,false,wind_l2,Wind二级,
882130.WI,电气设备,wind_l2,Wind二级行业指数,true,9953,false,wind_l2,Wind二级,
882133.WI,环保Ⅱ,wind_l2,Wind二级行业指数,true,9952,false,wind_l2,Wind二级,
882125.WI,建材Ⅱ,wind_l2,Wind二级行业指数,true,9951,false,wind_l2,Wind二级,
882129.WI,建筑,wind_l2,Wind二级行业指数,true,9950,false,wind_l2,Wind二级,
882109.WI,可选消费零售,wind_l2,Wind二级行业指数,true,9949,false,wind_l2,Wind二级,
882126.WI,钢铁Ⅱ,wind_l2,Wind二级行业指数,true,9948,false,wind_l2,Wind二级,
882128.WI,造纸与包装,wind_l2,Wind二级行业指数,true,9947,false,wind_l2,Wind二级,
882113.WI,医疗设备与服务,wind_l2,Wind二级行业指数,true,9946,false,wind_l2,Wind二级,
882110.WI,日常消费零售,wind_l2,Wind二级行业指数,true,9945,false,wind_l2,Wind二级,
882136.WI,房地产Ⅱ,wind_l2,Wind二级行业指数,true,9944,false,wind_l2,Wind二级,
882103.WI,企业服务,wind_l2,Wind二级行业指数,true,9943,false,wind_l2,Wind二级,
882107.WI,消费者服务,wind_l2,Wind二级行业指数,true,9942,false,wind_l2,Wind二级,
882132.WI,工业贸易与综合,wind_l2,Wind二级行业指数,true,9941,false,wind_l2,Wind二级,
882122.WI,电信服务,wind_l2,Wind二级行业指数,true,9940,false,wind_l2,Wind二级,
882112.WI,家庭用品,wind_l2,Wind二级行业指数,true,9939,false,wind_l2,Wind二级,
882106.WI,耐用消费品,wind_l2,Wind二级行业指数,true,9938,false,wind_l2,Wind二级,
882134.WI,家电Ⅱ,wind_l2,Wind二级行业指数,true,9937,false,wind_l2,Wind二级,
882135.WI,纺织服装Ⅱ,wind_l2,Wind二级行业指数,true,9936,false,wind_l2,Wind二级,
882200.WI,能源设备与服务,wind_l3,Wind三级行业指数,true,9935,false,wind_l3,Wind三级,
882201.WI,石油天然气,wind_l3,Wind三级行业指数,true,9934,false,wind_l3,Wind三级,
882202.WI,基础化工,wind_l3,Wind三级行业指数,true,9933,false,wind_l3,Wind三级,
882203.WI,建材Ⅲ,wind_l3,Wind三级行业指数,true,9932,false,wind_l3,Wind三级,
882204.WI,容器与包装Ⅲ,wind_l3,Wind三级行业指数,true,9931,false,wind_l3,Wind三级,
882206.WI,纸与林业产品,wind_l3,Wind三级行业指数,true,9930,false,wind_l3,Wind三级,
882207.WI,航空航天与国防Ⅲ,wind_l3,Wind三级行业指数,true,9929,false,wind_l3,Wind三级,
882208.WI,建筑产品Ⅲ,wind_l3,Wind三级行业指数,true,9928,false,wind_l3,Wind三级,
882209.WI,建筑与工程Ⅲ,wind_l3,Wind三级行业指数,true,9927,false,wind_l3,Wind三级,
882210.WI,电气设备Ⅲ,wind_l3,Wind三级行业指数,true,9926,false,wind_l3,Wind三级,
882211.WI,工业集团Ⅲ,wind_l3,Wind三级行业指数,true,9925,false,wind_l3,Wind三级,
882212.WI,机械Ⅲ,wind_l3,Wind三级行业指数,true,9924,false,wind_l3,Wind三级,
882213.WI,贸易公司与经销商Ⅲ,wind_l3,Wind三级行业指数,true,9923,false,wind_l3,Wind三级,
882214.WI,商业服务与用品,wind_l3,Wind三级行业指数,true,9922,false,wind_l3,Wind三级,
882215.WI,航空运输,wind_l3,Wind三级行业指数,true,9921,false,wind_l3,Wind三级,
882216.WI,航空客运Ⅲ,wind_l3,Wind三级行业指数,true,9920,false,wind_l3,Wind三级,
882217.WI,海上运输Ⅲ,wind_l3,Wind三级行业指数,true,9919,false,wind_l3,Wind三级,
882218.WI,铁路公路运输,wind_l3,Wind三级行业指数,true,9918,false,wind_l3,Wind三级,
882219.WI,交通基础设施,wind_l3,Wind三级行业指数,true,9917,false,wind_l3,Wind三级,
882220.WI,汽车零配件,wind_l3,Wind三级行业指数,true,9916,false,wind_l3,Wind三级,
882221.WI,汽车,wind_l3,Wind三级行业指数,true,9915,false,wind_l3,Wind三级,
882222.WI,家庭耐用消费品,wind_l3,Wind三级行业指数,true,9914,false,wind_l3,Wind三级,
882223.WI,休闲用品Ⅲ,wind_l3,Wind三级行业指数,true,9913,false,wind_l3,Wind三级,
882224.WI,纺织服装Ⅲ,wind_l3,Wind三级行业指数,true,9912,false,wind_l3,Wind三级,
882225.WI,酒店、餐馆与休闲,wind_l3,Wind三级行业指数,true,9911,false,wind_l3,Wind三级,
882226.WI,媒体,wind_l3,Wind三级行业指数,true,9910,false,wind_l3,Wind三级,
882227.WI,经销商Ⅲ,wind_l3,Wind三级行业指数,true,9909,false,wind_l3,Wind三级,
882229.WI,多品类零售Ⅲ,wind_l3,Wind三级行业指数,true,9908,false,wind_l3,Wind三级,
882230.WI,专营零售,wind_l3,Wind三级行业指数,true,9907,false,wind_l3,Wind三级,
882231.WI,日常消费品经销与零售,wind_l3,Wind三级行业指数,true,9906,false,wind_l3,Wind三级,
882232.WI,饮料,wind_l3,Wind三级行业指数,true,9905,false,wind_l3,Wind三级,
882233.WI,食品,wind_l3,Wind三级行业指数,true,9904,false,wind_l3,Wind三级,
882234.WI,烟草Ⅲ,wind_l3,Wind三级行业指数,true,9903,false,wind_l3,Wind三级,
882235.WI,居家用品Ⅲ,wind_l3,Wind三级行业指数,true,9902,false,wind_l3,Wind三级,
882236.WI,美容护理Ⅲ,wind_l3,Wind三级行业指数,true,9901,false,wind_l3,Wind三级,
882237.WI,医疗保健设备与用品,wind_l3,Wind三级行业指数,true,9900,false,wind_l3,Wind三级,
882238.WI,医疗保健提供商与服务,wind_l3,Wind三级行业指数,true,9899,false,wind_l3,Wind三级,
882239.WI,生物科技Ⅲ,wind_l3,Wind三级行业指数,true,9898,false,wind_l3,Wind三级,
882240.WI,制药,wind_l3,Wind三级行业指数,true,9897,false,wind_l3,Wind三级,
882241.WI,商业银行,wind_l3,Wind三级行业指数,true,9896,false,wind_l3,Wind三级,
882243.WI,金融服务,wind_l3,Wind三级行业指数,true,9895,false,wind_l3,Wind三级,
882245.WI,资本市场,wind_l3,Wind三级行业指数,true,9894,false,wind_l3,Wind三级,
882246.WI,保险,wind_l3,Wind三级行业指数,true,9893,false,wind_l3,Wind三级,
882247.WI,房地产管理和开发,wind_l3,Wind三级行业指数,true,9892,false,wind_l3,Wind三级,
882249.WI,信息技术服务,wind_l3,Wind三级行业指数,true,9891,false,wind_l3,Wind三级,
882250.WI,软件,wind_l3,Wind三级行业指数,true,9890,false,wind_l3,Wind三级,
882251.WI,通信设备Ⅲ,wind_l3,Wind三级行业指数,true,9889,false,wind_l3,Wind三级,
882252.WI,电脑与外围设备,wind_l3,Wind三级行业指数,true,9888,false,wind_l3,Wind三级,
882253.WI,电子设备、仪器和元件,wind_l3,Wind三级行业指数,true,9887,false,wind_l3,Wind三级,
882255.WI,半导体材料与设备,wind_l3,Wind三级行业指数,true,9886,false,wind_l3,Wind三级,
882258.WI,电力,wind_l3,Wind三级行业指数,true,9885,false,wind_l3,Wind三级,
882259.WI,燃气Ⅲ,wind_l3,Wind三级行业指数,true,9884,false,wind_l3,Wind三级,
882260.WI,复合型公用事业Ⅲ,wind_l3,Wind三级行业指数,true,9883,false,wind_l3,Wind三级,
882261.WI,水务Ⅲ,wind_l3,Wind三级行业指数,true,9882,false,wind_l3,Wind三级,
882262.WI,综合消费者服务,wind_l3,Wind三级行业指数,true,9881,false,wind_l3,Wind三级,
882264.WI,生命科学工具和服务Ⅲ指数,wind_l3,Wind三级行业指数,true,9880,false,wind_l3,Wind三级,
882267.WI,专业服务指数,wind_l3,Wind三级行业指数,true,9879,false,wind_l3,Wind三级,
882268.WI,娱乐,wind_l3,Wind三级行业指数,true,9878,false,wind_l3,Wind三级,
882269.WI,互动媒体与服务Ⅲ,wind_l3,Wind三级行业指数,true,9877,false,wind_l3,Wind三级,
882270.WI,煤炭Ⅲ,wind_l3,Wind三级行业指数,true,9876,false,wind_l3,Wind三级,
882271.WI,农用化工,wind_l3,Wind三级行业指数,true,9875,false,wind_l3,Wind三级,
882272.WI,多元化工Ⅲ,wind_l3,Wind三级行业指数,true,9874,false,wind_l3,Wind三级,
882273.WI,钢铁Ⅲ,wind_l3,Wind三级行业指数,true,9873,false,wind_l3,Wind三级,
882274.WI,贵金属,wind_l3,Wind三级行业指数,true,9872,false,wind_l3,Wind三级,
882275.WI,其他金属与采矿,wind_l3,Wind三级行业指数,true,9871,false,wind_l3,Wind三级,
882276.WI,环保Ⅲ,wind_l3,Wind三级行业指数,true,9870,false,wind_l3,Wind三级,
882277.WI,家电Ⅲ,wind_l3,Wind三级行业指数,true,9869,false,wind_l3,Wind三级,
882279.WI,半导体产品,wind_l3,Wind三级行业指数,true,9868,false,wind_l3,Wind三级,
882288.WI,房地产服务Ⅲ,wind_l3,Wind三级行业指数,true,9867,false,wind_l3,Wind三级,
882400.WI,石油天然气钻井,wind_l4,Wind四级行业指数,true,9866,false,wind_l4,Wind四级,
882401.WI,石油天然气设备与服务,wind_l4,Wind四级行业指数,true,9865,false,wind_l4,Wind四级,
882402.WI,综合性石油天然气,wind_l4,Wind四级行业指数,true,9864,false,wind_l4,Wind四级,
882403.WI,石油天然气勘探与生产,wind_l4,Wind四级行业指数,true,9863,false,wind_l4,Wind四级,
882404.WI,石油天然气炼制和销售,wind_l4,Wind四级行业指数,true,9862,false,wind_l4,Wind四级,
882405.WI,商品化工,wind_l4,Wind四级行业指数,true,9861,false,wind_l4,Wind四级,
882406.WI,其他多元化工,wind_l4,Wind四级行业指数,true,9860,false,wind_l4,Wind四级,
882407.WI,化肥与农用药剂,wind_l4,Wind四级行业指数,true,9859,false,wind_l4,Wind四级,
882408.WI,工业气体,wind_l4,Wind四级行业指数,true,9858,false,wind_l4,Wind四级,
882409.WI,特种化工,wind_l4,Wind四级行业指数,true,9857,false,wind_l4,Wind四级,
882410.WI,建材Ⅳ,wind_l4,Wind四级行业指数,true,9856,false,wind_l4,Wind四级,
882411.WI,金属及玻璃容器,wind_l4,Wind四级行业指数,true,9855,false,wind_l4,Wind四级,
882412.WI,纸包装,wind_l4,Wind四级行业指数,true,9854,false,wind_l4,Wind四级,
882413.WI,铝,wind_l4,Wind四级行业指数,true,9853,false,wind_l4,Wind四级,
882414.WI,金属非金属,wind_l4,Wind四级行业指数,true,9852,false,wind_l4,Wind四级,
882415.WI,黄金,wind_l4,Wind四级行业指数,true,9851,false,wind_l4,Wind四级,
882416.WI,贵金属与矿石,wind_l4,Wind四级行业指数,true,9850,false,wind_l4,Wind四级,
882417.WI,钢铁Ⅳ,wind_l4,Wind四级行业指数,true,9849,false,wind_l4,Wind四级,
882418.WI,林业产品,wind_l4,Wind四级行业指数,true,9848,false,wind_l4,Wind四级,
882419.WI,纸制品,wind_l4,Wind四级行业指数,true,9847,false,wind_l4,Wind四级,
882420.WI,航天航空与国防Ⅳ,wind_l4,Wind四级行业指数,true,9846,false,wind_l4,Wind四级,
882421.WI,建筑产品Ⅳ,wind_l4,Wind四级行业指数,true,9845,false,wind_l4,Wind四级,
882422.WI,建筑与工程Ⅳ,wind_l4,Wind四级行业指数,true,9844,false,wind_l4,Wind四级,
882423.WI,电气部件与设备,wind_l4,Wind四级行业指数,true,9843,false,wind_l4,Wind四级,
882424.WI,重型电气设备,wind_l4,Wind四级行业指数,true,9842,false,wind_l4,Wind四级,
882425.WI,工业集团Ⅳ,wind_l4,Wind四级行业指数,true,9841,false,wind_l4,Wind四级,
882426.WI,建筑机械与重型卡车,wind_l4,Wind四级行业指数,true,9840,false,wind_l4,Wind四级,
882427.WI,工业机械,wind_l4,Wind四级行业指数,true,9839,false,wind_l4,Wind四级,
882428.WI,贸易公司与经销商Ⅳ,wind_l4,Wind四级行业指数,true,9838,false,wind_l4,Wind四级,
882429.WI,商业印刷,wind_l4,Wind四级行业指数,true,9837,false,wind_l4,Wind四级,
882430.WI,各种商业与职业服务,wind_l4,Wind四级行业指数,true,9836,false,wind_l4,Wind四级,
882431.WI,人力资源与就业服务,wind_l4,Wind四级行业指数,true,9835,false,wind_l4,Wind四级,
882432.WI,环境与设施服务指数,wind_l4,Wind四级行业指数,true,9834,false,wind_l4,Wind四级,
882433.WI,办公服务与用品,wind_l4,Wind四级行业指数,true,9833,false,wind_l4,Wind四级,
882434.WI,航空货运与物流,wind_l4,Wind四级行业指数,true,9832,false,wind_l4,Wind四级,
882435.WI,航空客运Ⅳ,wind_l4,Wind四级行业指数,true,9831,false,wind_l4,Wind四级,
882436.WI,海上运输Ⅳ,wind_l4,Wind四级行业指数,true,9830,false,wind_l4,Wind四级,
882437.WI,铁路运输,wind_l4,Wind四级行业指数,true,9829,false,wind_l4,Wind四级,
882438.WI,地面货运,wind_l4,Wind四级行业指数,true,9828,false,wind_l4,Wind四级,
882439.WI,机场服务,wind_l4,Wind四级行业指数,true,9827,false,wind_l4,Wind四级,
882440.WI,公路与铁路,wind_l4,Wind四级行业指数,true,9826,false,wind_l4,Wind四级,
882441.WI,海港与服务,wind_l4,Wind四级行业指数,true,9825,false,wind_l4,Wind四级,
882442.WI,汽车零配件与设备,wind_l4,Wind四级行业指数,true,9824,false,wind_l4,Wind四级,
882443.WI,轮胎与橡胶,wind_l4,Wind四级行业指数,true,9823,false,wind_l4,Wind四级,
882444.WI,汽车制造,wind_l4,Wind四级行业指数,true,9822,false,wind_l4,Wind四级,
882445.WI,摩托车制造,wind_l4,Wind四级行业指数,true,9821,false,wind_l4,Wind四级,
882446.WI,消费电子产品,wind_l4,Wind四级行业指数,true,9820,false,wind_l4,Wind四级,
882447.WI,家庭装饰品,wind_l4,Wind四级行业指数,true,9819,false,wind_l4,Wind四级,
882448.WI,住宅建筑,wind_l4,Wind四级行业指数,true,9818,false,wind_l4,Wind四级,
882449.WI,家用电器,wind_l4,Wind四级行业指数,true,9817,false,wind_l4,Wind四级,
882450.WI,家用器具与特殊消费品,wind_l4,Wind四级行业指数,true,9816,false,wind_l4,Wind四级,
882451.WI,休闲用品Ⅳ,wind_l4,Wind四级行业指数,true,9815,false,wind_l4,Wind四级,
882453.WI,服装、服饰与奢侈品,wind_l4,Wind四级行业指数,true,9814,false,wind_l4,Wind四级,
882454.WI,鞋类,wind_l4,Wind四级行业指数,true,9813,false,wind_l4,Wind四级,
882455.WI,纺织品,wind_l4,Wind四级行业指数,true,9812,false,wind_l4,Wind四级,
882456.WI,赌场与赌博,wind_l4,Wind四级行业指数,true,9811,false,wind_l4,Wind四级,
882457.WI,酒店、度假村与豪华游轮,wind_l4,Wind四级行业指数,true,9810,false,wind_l4,Wind四级,
882458.WI,休闲设施,wind_l4,Wind四级行业指数,true,9809,false,wind_l4,Wind四级,
882459.WI,餐馆,wind_l4,Wind四级行业指数,true,9808,false,wind_l4,Wind四级,
882460.WI,广告,wind_l4,Wind四级行业指数,true,9807,false,wind_l4,Wind四级,
882461.WI,有线和卫星电视,wind_l4,Wind四级行业指数,true,9806,false,wind_l4,Wind四级,
882462.WI,电影和娱乐,wind_l4,Wind四级行业指数,true,9805,false,wind_l4,Wind四级,
882463.WI,出版,wind_l4,Wind四级行业指数,true,9804,false,wind_l4,Wind四级,
882464.WI,经销商Ⅳ,wind_l4,Wind四级行业指数,true,9803,false,wind_l4,Wind四级,
882469.WI,服装零售,wind_l4,Wind四级行业指数,true,9802,false,wind_l4,Wind四级,
882470.WI,电脑与电子产品零售,wind_l4,Wind四级行业指数,true,9801,false,wind_l4,Wind四级,
882471.WI,家庭装潢零售,wind_l4,Wind四级行业指数,true,9800,false,wind_l4,Wind四级,
882472.WI,其他专卖店,wind_l4,Wind四级行业指数,true,9799,false,wind_l4,Wind四级,
882473.WI,药品零售,wind_l4,Wind四级行业指数,true,9798,false,wind_l4,Wind四级,
882474.WI,食品分销商,wind_l4,Wind四级行业指数,true,9797,false,wind_l4,Wind四级,
882475.WI,食品零售,wind_l4,Wind四级行业指数,true,9796,false,wind_l4,Wind四级,
882476.WI,大卖场与超市,wind_l4,Wind四级行业指数,true,9795,false,wind_l4,Wind四级,
882477.WI,啤酒,wind_l4,Wind四级行业指数,true,9794,false,wind_l4,Wind四级,
882478.WI,白酒与葡萄酒,wind_l4,Wind四级行业指数,true,9793,false,wind_l4,Wind四级,
882479.WI,软饮料,wind_l4,Wind四级行业指数,true,9792,false,wind_l4,Wind四级,
882480.WI,农产品,wind_l4,Wind四级行业指数,true,9791,false,wind_l4,Wind四级,
882481.WI,食品加工与肉类,wind_l4,Wind四级行业指数,true,9790,false,wind_l4,Wind四级,
882482.WI,烟草Ⅳ,wind_l4,Wind四级行业指数,true,9789,false,wind_l4,Wind四级,
882483.WI,居家用品Ⅳ,wind_l4,Wind四级行业指数,true,9788,false,wind_l4,Wind四级,
